#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,endpoint,host,method,peak_users,result,server,service,status_code,system_type,teastore
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:42:00Z,0.022526599166666664,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:43:00Z,0.055189963,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:44:00Z,0.028565058333333337,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:45:00Z,0.023602809000000002,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:46:00Z,0.042953928333333335,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:47:00Z,0.027414107166666663,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:48:00Z,0.02562945716666667,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,0.026024774,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:44:00Z,1.7568028935000002,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:45:00Z,4.315065014,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:46:00Z,3.650374810166667,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:47:00Z,4.3859647334,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:48:00Z,3.8911764944,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:49:00Z,1.5654433368,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:50:00Z,0.033306987499999996,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:51:00Z,0.029526329833333337,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:52:00Z,0.029821194666666665,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
,,3,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T21:53:00Z,0.0308762535,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,open,monitoring
